       1          0.0040824428
       2          0.0040196344
       3          0.0049175485
       4          0.0057365758
       5          0.0072574021
       6          0.0101707173
       7          0.0161819698
       8          0.0257191291
       9          0.0206361295
      10          0.0160792539
      11          0.0148374301
      12          0.0143851713
      13          0.0142021679
      14          0.0140215111

       1          0.0509494462
       2          0.0528417510
       3          0.0555670919
       4          0.0590137809
       5          0.0636167407
       6          0.0704096012
       7          0.0823324922
       8          0.0981195134
       9          0.0806082292
      10          0.0657730152
      11          0.0591827376
      12          0.0549909691
      13          0.0520137000
      14          0.0496646397

       1          0.0143465702
       2          0.0145712942
       3          0.0147964584
       4          0.0157101867
       5          0.0168952653
       6          0.0195784179
       7          0.0260331428
       8          0.0351746698
       9          0.0221468744
      10          0.0127433812
      11          0.0090021550
      12          0.0073837994
      13          0.0067119959
      14          0.0065338138

       1          0.0218905547
       2          0.0225161854
       3          0.0233278095
       4          0.0238626155
       5          0.0251190603
       6          0.0264530105
       7          0.0288728486
       8          0.0306322193
       9          0.0262473083
      10          0.0235675475
      11          0.0222013352
      12          0.0216336825
      13          0.0207129789
      14          0.0202955609

       1          0.0210177919
       2          0.0214978871
       3          0.0220049984
       4          0.0222888100
       5          0.0230229512
       6          0.0234423452
       7          0.0235862713
       8          0.0224181100
       9          0.0222470817
      10          0.0223984853
      11          0.0223236189
      12          0.0223278004
      13          0.0218665163
      14          0.0218203908

