       1          4.7235598345          6.8363863087          1.3302487173          0.7664344803         -0.8723913300          1.0380173080
       2          3.7095697432          6.6979352617          0.4798495471         -0.2249568436          0.8037617264         -0.7323529119
       3          2.8076375170          5.5412642136          0.4290319576         -0.7135830246          0.0523135620          0.2406575667
       4          3.4210945578          4.3172186632         -0.2954630098         -0.7200422379         -0.4720367844         -1.3946097747
       5          4.6013385944          3.8730661507          0.1510111597          1.2772944367          0.1670506653          0.6636597180

       1          4.7230263100          6.8325851030          1.3288585639          5.6107099670         -4.6544969650          8.2349639000
       2          3.6857505198          6.6845123882          0.5228416061         -2.0041802475         10.8945882294        -12.2361939195
       3          2.7965674477          5.5339692116          0.4235492038         -4.9662523376         -5.4969884216          7.1065037535
       4          3.4119492483          4.3026201458         -0.2819558639         -2.8585516861         -1.4140542023         -6.0831639228
       5          4.6079693813          3.8816457491          0.1330064178          4.6560813324          0.3612490921          2.8248178258

       1          4.7226788349          6.8292694321          1.3266128907         10.6409349152         -7.9511679321         14.5763907204
       2          3.6614552741          6.6706308212          0.5676667529         -4.2594258949         20.5267212280        -21.9069470655
       3          2.7856631312          5.5269526892          0.4169018801         -9.0532687630        -10.7678108292         12.8077800855
       4          3.4031308331          4.2876988888         -0.2675833120         -4.6701668510         -2.6788112213         -9.9062120048
       5          4.6143392153          3.8902103515          0.1143454438          7.7740152786          0.5405514671          4.3297438001

       1          4.7228319216          6.8261883297          1.3227833142         16.1717215775        -11.0131703033         19.3340142281
       2          3.6362317410          6.6567079124          0.6151812527         -7.4429590485         30.1176124451        -28.8883472820
       3          2.7751821122          5.5203829947          0.4087826107        -12.7168877831        -15.5919053482         17.0372106548
       4          3.3944311519          4.2722999134         -0.2523723358         -6.3631481331         -4.4212865936        -12.8908357916
       5          4.6204987707          3.8987956176          0.0950432927         10.6815707138          0.7404175804          5.1934926640

       1          4.7231005144          6.8238318348          1.3175599923         21.8181144119        -13.3505652069         22.6977923134
       2          3.6103727193          6.6416380539          0.6660422072        -11.2618807121         38.5614538940        -32.5232927589
       3          2.7649797697          5.5145089025          0.3983798603        -16.1018302933        -19.7202974503         18.9830603415
       4          3.3864492154          4.2566119566         -0.2362601938         -7.3382845879         -6.4527434036        -14.9743938248
       5          4.6262796984          3.9072884736          0.0752634210         13.2104983719          0.8478736061          5.5795210237

