       1          0.0080890740
       2          0.0063781256
       3          0.0059555233
       4          0.0061214210
       5          0.0069734915
       6          0.0108268355
       7          0.0220303963
       8          0.0431864221
       9          0.0282064714
      10          0.0193275213
      11          0.0171832736
      12          0.0165678069
      13          0.0165193081
      14          0.0172812158

       1          0.0441420647
       2          0.0471511102
       3          0.0503827030
       4          0.0551522680
       5          0.0615975007
       6          0.0723561584
       7          0.0952172415
       8          0.1322390541
       9          0.0912813200
      10          0.0655402660
      11          0.0550891076
      12          0.0489786553
      13          0.0453579413
      14          0.0423098993

       1          0.0167970593
       2          0.0163828178
       3          0.0161782227
       4          0.0167996665
       5          0.0180929698
       6          0.0225582360
       7          0.0366211588
       8          0.0611323722
       9          0.0287962517
      10          0.0109641065
      11          0.0053574844
      12          0.0050333086
      13          0.0066342374
      14          0.0080004219

       1          0.0208885008
       2          0.0215129551
       3          0.0226534619
       4          0.0233783696
       5          0.0252026513
       6          0.0280137652
       7          0.0335681727
       8          0.0389528304
       9          0.0280599858
      10          0.0228075033
      11          0.0206665442
      12          0.0197715479
      13          0.0186809670
      14          0.0184422339

       1          0.0210809448
       2          0.0214165440
       3          0.0221133221
       4          0.0225503388
       5          0.0234717508
       6          0.0243966665
       7          0.0252324188
       8          0.0222618922
       9          0.0223737977
      10          0.0225673700
      11          0.0225886627
      12          0.0224801885
      13          0.0220114973
      14          0.0220478794

