       1          0.0052097244
       2          0.0044558467
       3          0.0053343759
       4          0.0062856263
       5          0.0078845460
       6          0.0109382554
       7          0.0169610944
       8          0.0249069873
       9          0.0217997198
      10          0.0173387603
      11          0.0154236588
      12          0.0146766893
      13          0.0143389783
      14          0.0152807236

       1          0.0504864219
       2          0.0529557955
       3          0.0556842431
       4          0.0592195097
       5          0.0639956702
       6          0.0712244523
       7          0.0830225642
       8          0.0947471466
       9          0.0810477394
      10          0.0668096629
      11          0.0595143811
      12          0.0551499908
      13          0.0521022454
      14          0.0494799378

       1          0.0149136044
       2          0.0147318233
       3          0.0151652000
       4          0.0162060969
       5          0.0177088442
       6          0.0207882210
       7          0.0269811626
       8          0.0330048584
       9          0.0224909726
      10          0.0134388002
      11          0.0094420150
      12          0.0077450373
      13          0.0069869780
      14          0.0062165385

       1          0.0218457422
       2          0.0225638613
       3          0.0233400311
       4          0.0240042576
       5          0.0252072024
       6          0.0266639515
       7          0.0288940212
       8          0.0300304336
       9          0.0264551332
      10          0.0237323855
      11          0.0223043370
      12          0.0216121845
      13          0.0207828790
      14          0.0200006104

       1          0.0210736320
       2          0.0215185444
       3          0.0220055418
       4          0.0223774779
       5          0.0230454484
       6          0.0234735919
       7          0.0235126016
       8          0.0225949081
       9          0.0223434716
      10          0.0224181252
      11          0.0223637493
      12          0.0223033275
      13          0.0219311412
      14          0.0220530644

