       1          0.0164713249
       2          0.0159478758
       3          0.0162775826
       4          0.0173255941
       5          0.0184983597
       6          0.0257981497
       7          0.0409575121
       8          0.0612141156
       9          0.0455092808
      10          0.0301356870
      11          0.0298381927
      12          0.0252572949
      13          0.0232115404
      14          0.0226975424

       1          0.0385285767
       2          0.0406976230
       3          0.0456122238
       4          0.0532796803
       5          0.0631909865
       6          0.0808800755
       7          0.1095707714
       8          0.1467629206
       9          0.1064826232
      10          0.0741249272
      11          0.0566076238
      12          0.0470253685
      13          0.0402955100
      14          0.0364459142

       1          0.0243294652
       2          0.0255953949
       3          0.0272729927
       4          0.0282988857
       5          0.0297350042
       6          0.0404382427
       7          0.0605517938
       8          0.0880084657
       9          0.0540396880
      10          0.0300450664
      11          0.0202251186
      12          0.0254023210
      13          0.0238163879
      14          0.0237708715

       1          0.0167853444
       2          0.0181221482
       3          0.0197617229
       4          0.0227492340
       5          0.0266983399
       6          0.0322718776
       7          0.0418062241
       8          0.0494914094
       9          0.0355969231
      10          0.0254754318
      11          0.0198633637
      12          0.0172453393
      13          0.0162072585
      14          0.0154488112

       1          0.0226956204
       2          0.0227651008
       3          0.0231794584
       4          0.0239266432
       5          0.0251163951
       6          0.0266472526
       7          0.0280189848
       8          0.0256942591
       9          0.0261085096
      10          0.0244807974
      11          0.0241871542
      12          0.0232216148
      13          0.0229458482
      14          0.0227360791

