       1          0.0164114496
       2          0.0166277732
       3          0.0173591683
       4          0.0190534290
       5          0.0239864980
       6          0.0308929398
       7          0.0395120428
       8          0.0448510958
       9          0.0426886746
      10          0.0367029075
      11          0.0307253813
      12          0.0270065411
      13          0.0246651026
      14          0.0235745852

       1          0.0408287896
       2          0.0433099388
       3          0.0485075297
       4          0.0569307275
       5          0.0694783391
       6          0.0863451609
       7          0.1034595022
       8          0.1107200453
       9          0.1007271593
      10          0.0816662048
      11          0.0636551811
      12          0.0512300443
      13          0.0436607303
      14          0.0400216548

       1          0.0253472034
       2          0.0262505522
       3          0.0279689265
       4          0.0308455426
       5          0.0368535591
       6          0.0466021218
       7          0.0568203523
       8          0.0606877012
       9          0.0529078617
      10          0.0401601732
      11          0.0296678752
      12          0.0254660174
      13          0.0245580761
      14          0.0241425785

       1          0.0178700774
       2          0.0188846865
       3          0.0208762532
       4          0.0239528355
       5          0.0282209960
       6          0.0334850681
       7          0.0381199984
       8          0.0390900214
       9          0.0347837922
      10          0.0282588263
      11          0.0225111165
      12          0.0189077954
      13          0.0169866024
      14          0.0161605494

       1          0.0228410928
       2          0.0230442904
       3          0.0235081769
       4          0.0242693841
       5          0.0252562124
       6          0.0261971969
       7          0.0266688883
       8          0.0264765532
       9          0.0257371550
      10          0.0249346393
      11          0.0241759489
      12          0.0235510847
      13          0.0231344177
      14          0.0229307462

