       5          4.6509246378          3.9237654834          0.0319322252          0.4129377945          0.3764833794         -0.7398747559

       1          4.7481136951          6.8190269928          1.2996483510         -2.9106048553         -4.5909072021          7.8349509541
       2          3.5046183724          6.6434896650          0.8442379786          2.5473724403          7.9606650314        -14.4504214224
       3          2.7147425661          5.4876975317          0.3597357336         -1.6485338913         -3.1193682999         11.8044336283
       4          3.3647968764          4.1840327015         -0.1961611510          1.1395764305          0.5981014923         -3.2253510217
       5          4.6574284868          3.9198847084          0.0058375970          1.3180868240         -1.1448915955         -2.0753029541

       1          4.7584744883          6.8463017788          1.2470359385          0.8908882584          3.2027787933         -7.1499614986
       2          3.4744872441          6.5860050240          0.9852985958         -3.4932558708         -4.5095760437         16.7691957861
       3          2.7288906226          5.5177520857          0.2802507542          2.7472226158          6.9768856857        -13.8554457926
       4          3.3547791367          4.1618830328         -0.1532784773         -0.6713633423         -3.4780672012          5.5644226591
       5          4.6592804232          3.9190529451         -0.0181098484          1.1661231644         -2.5599548630         -1.5658484279

       1          4.7482855339          6.8501964607          1.2069185915         -1.4006660950          2.0654607239        -10.0099085007
       2          3.4589721117          6.5270658112          1.0733470383         -2.3242882980         -9.3606888428         18.1505382690
       3          2.7359942889          5.5381493864          0.2399918698          4.3607889214          9.4132864059        -15.0261301630
       4          3.3457288399          4.1552210083         -0.1214706216         -1.0515601257         -1.7034916992          6.6724784142
       5          4.6604671965          3.9395401011         -0.0315591242          1.0012964645         -0.7755989487         -0.2122242361

       1          4.7272949076          6.8503648672          1.1908730311         -0.6320924301          1.6508672104         -6.5975688606
       2          3.4467848763          6.4815197668          1.1265663805         -0.8016236534         -7.7331331924         12.0625805008
       3          2.7419979949          5.5473483267          0.2232906362          1.7049948997          6.3816266830        -11.0733637586
       4          3.3389607892          4.1507271242         -0.0995214026         -0.4907107964         -0.3446757858          5.0606973839
       5          4.6596165247          3.9535245719         -0.0502139733          0.8008246963         -0.3191281044          0.1127267459

       1          4.7041598444          6.8469601965          1.1904490848         -0.7804556015          0.7580964951         -4.3191152412
       2          3.4319510875          6.4450261955          1.1613713984         -1.2052125252         -5.7172044739          6.5199984489
       3          2.7332385139          5.5449413681          0.2172931989          3.0592139465          4.5076681030         -5.7265010569
       4          3.3318451314          4.1447951870         -0.0834284315         -0.5803686028          0.0116869965          3.0466685068
       5          4.6569698277          3.9654337645         -0.0699941853          0.1067276520          0.0742644577          0.0566146605

       1          4.6846291084          6.8435133972          1.1951238081         -0.3661915710          0.4105972168         -2.6144918545
       2          3.4206328464          6.4162043295          1.1918306754         -0.6558536446         -3.6276705093          4.1028753635
       3          2.7252637081          5.5356723671          0.2296636567          1.8109081146          2.8254670959         -3.7842432884
       4          3.3271552544          4.1377836151         -0.0688104855         -0.2779456360          0.0086151123          1.8072144577
       5          4.6545264721          3.9746912789         -0.0904913054          0.0347720917          0.0283789345          0.0522946115

       1          4.6667890463          6.8402515640          1.2015582850          0.1614462875          0.1782640259         -1.3146150021
       2          3.4108301921          6.3907656231          1.2186206641         -0.3771079109         -1.9377769073          2.0132641197
       3          2.7179959254          5.5262865982          0.2420456727          0.8123254265          1.3277982056         -1.9487273449
       4          3.3237088437          4.1307822943         -0.0549063985         -0.0790562920         -0.0147057266          0.6218014645
       5          4.6521202269          3.9836114788         -0.1108705957          0.0983268600          0.1283788055          0.1638042841

       1          4.6486399221          6.8371376057          1.2090508740          1.1350221420          0.1458056671          0.0598739948
       2          3.4011166821          6.3677719316          1.2437984793         -0.1178179474         -0.1674683517          0.2738793186
       3          2.7122856660          5.5171997242          0.2553352999         -0.6222340111          0.4273241974         -0.5753000611
       4          3.3218663945          4.1254001722         -0.0397532439         -1.8533054802         -1.0995277664         -0.4239439216
       5          4.6476581144          3.9906310949         -0.1318252659          2.0692144333          0.3367949326          0.1497340932

