       1          0.0128958883
       2          0.0111432782
       3          0.0109377298
       4          0.0116170645
       5          0.0143610191
       6          0.0215404426
       7          0.0333047775
       8          0.0428761756
       9          0.0384161920
      10          0.0291961050
      11          0.0232809146
      12          0.0204017200
      13          0.0193109914
      14          0.0203126671

       1          0.0404526693
       2          0.0428498216
       3          0.0468291098
       4          0.0536081338
       5          0.0649862654
       6          0.0834674178
       7          0.1074103751
       8          0.1211267670
       9          0.1035136125
      10          0.0770108157
      11          0.0576119874
      12          0.0466606071
      13          0.0408855336
      14          0.0379110550

       1          0.0204218887
       2          0.0199159531
       3          0.0204209127
       4          0.0220383254
       5          0.0265302048
       6          0.0366720548
       7          0.0511124765
       8          0.0582287084
       9          0.0433661447
      10          0.0255178806
      11          0.0152073719
      12          0.0145448510
      13          0.0145860774
      14          0.0150762919

       1          0.0194226648
       2          0.0199275040
       3          0.0211919013
       4          0.0234047164
       5          0.0268683305
       6          0.0319974098
       7          0.0377811692
       8          0.0394503333
       9          0.0329973419
      10          0.0253591718
      11          0.0204149661
      12          0.0180415982
      13          0.0170198034
      14          0.0167593496

       1          0.0219338385
       2          0.0219772914
       3          0.0224129801
       4          0.0232240859
       5          0.0241910429
       6          0.0251575492
       7          0.0254937285
       8          0.0245457901
       9          0.0238903202
      10          0.0233165682
      11          0.0229230543
      12          0.0226303257
      13          0.0224447928
      14          0.0229408950

