       1          4.7236331072          6.8363500948          1.3301317544          0.8397071854         -0.9086052048          0.9210543983
       2          3.7093566580          6.6981483707          0.4799252441         -0.4380420181          1.0168707428         -0.6566559071
       3          2.8078316293          5.5411914530          0.4290430568         -0.5194707237         -0.0204470200          0.2517568457
       4          3.4210695963          4.3171708527         -0.2954345958         -0.7450037094         -0.5198473389         -1.3661957935
       5          4.6012587738          3.8730661016          0.1510080537          1.1974738037          0.1670015511          0.6605537051

       1          4.7193832054          6.8240535927          1.3385164068         -0.9000945862         -0.9032073181          0.8832067745
       2          3.6852798896          6.6933843737          0.5091193165          0.9271895836         -0.2420263351         -1.5665835413
       3          2.7931383023          5.5274389772          0.4402956325         -0.0574976738         -0.3952227585          0.9834325412
       4          3.4121841326          4.3046529369         -0.2879895009          0.4536325760          0.9897369354         -0.3347008802
       5          4.6113548603          3.8845659227          0.1344704505          0.0688603058          0.2600227371         -0.0716495391

       1          4.7140102568          6.8128669481          1.3462098627         -1.7009432327         -1.1282518723          1.2279627090
       2          3.6603113570          6.6872401638          0.5403926913          1.7523570213         -0.3088361969         -3.1526086858
       3          2.7793263621          5.5129032230          0.4534587801         -0.0537378670         -0.8719769623          2.5668801099
       4          3.4029177022          4.2923628769         -0.2783779122          0.6341021980          1.8466768921         -0.6754121935
       5          4.6191009235          3.8938580360          0.1155647154         -0.2372764618          0.1934360413         -0.1816845922

       1          4.7093537073          6.8002104740          1.3524668379         -2.7171926865         -1.1275259857          1.8942378830
       2          3.6328880439          6.6803986349          0.5753575602          2.6708438805         -0.5847650894         -5.1617398422
       3          2.7644670448          5.4971267223          0.4665163470          0.1464448303         -1.5204776642          4.3726469911
       4          3.3934339881          4.2784761972         -0.2678163413          0.6771880943          2.8580972427         -1.0755412511
       5          4.6263511467          3.9031461697          0.0959004208         -0.4497533020          0.1218696625         -0.2425791703

       1          4.7091758966          6.7844556494          1.3524912770         -4.1822033554         -1.3300506241          3.1615769794
       2          3.6019490423          6.6720099020          0.6172828120          3.3723423203         -1.3016979996         -8.0124880007
       3          2.7451319666          5.4804778185          0.4728022066          1.4456665909         -1.5160815109          6.8261065759
       4          3.3842483401          4.2609166794         -0.2568806846          0.5936401299          3.9006793823         -1.6859846440
       5          4.6340106287          3.9123564835          0.0753243609         -0.8153712997         -0.0202165405         -0.5299390808

       1          4.7172280731          6.7832908039          1.3375612731         -6.6778268799         -3.2838960907          5.1501730980
       2          3.5666580396          6.6676203060          0.6694695951          4.2335395699         -0.3604939850        -13.6668049253
       3          2.7235568371          5.4699380026          0.4576898693          3.1455370819         -1.4150974136         12.0931693442
       4          3.3756699100          4.2382039394         -0.2453988394          0.4088099541          4.4125394379         -3.3524394141
       5          4.6417271652          3.9206396065          0.0533338559         -0.7471347778          0.4855064758         -0.3243440553

       1          4.7288904171          6.7998300200          1.3240715806         -6.9467829010         -5.7814800491          7.4363806484
       2          3.5327361374          6.6663444605          0.7434711277          5.2198373901          3.3888604874        -18.8512722515
       3          2.7135452657          5.4739292164          0.4198759538          0.9884656746         -3.1414836151         16.3687537935
       4          3.3708911276          4.2120948210         -0.2268860980          0.8827275864          4.7869209763         -4.3907980272
       5          4.6515997133          3.9248734403          0.0292495845          0.1301133255          0.4751402657         -0.7889154557

       1          4.7478246508          6.8223470821          1.2976920259         -3.4245492355         -4.1229178619          7.3532258999
       2          3.5014526501          6.6479227180          0.8477695619          2.9388500702          5.9712180481        -14.1646381132
       3          2.7145429449          5.4880163183          0.3623567416         -0.9429550919         -3.0363816788         11.3232416072
       4          3.3661129303          4.1835766621         -0.1970014653          0.9498302979          1.7118620636         -2.5122652908
       5          4.6591282635          3.9178830276          0.0034674098          0.8096634735         -0.8255724464         -2.1600902116

