       1          4.7235839214          6.8363572149          1.3301345880          0.7905214325         -0.9014850723          0.9238880032
       2          3.7094301472          6.6980583029          0.4798580627         -0.3645528290          0.9268028793         -0.7238372559
       3          2.8078127394          5.5412381802          0.4290631817         -0.5383606277          0.0262801605          0.2718816983
       4          3.4209819551          4.3171909847         -0.2953109883         -0.8326449486         -0.4997152740         -1.2425883070
       5          4.6012654419          3.8730406919          0.1509343596          1.2041418945          0.1415918526          0.5868596101

       1          4.7202940989          6.8245772505          1.3378604524         -0.9441011459         -1.1094495193          0.8227524136
       2          3.6856044335          6.6939474783          0.5092669267          0.9168335365         -0.0714217056         -1.7303732942
       3          2.7933495173          5.5280614948          0.4389075087         -0.1175826546         -0.4205051727          1.2079087309
       4          3.4122278304          4.3043023014         -0.2881291545          0.5355304100          1.0509014069         -0.4625544735
       5          4.6112298393          3.8841773734          0.1346333387          0.0272393249          0.2852734093          0.0183387345

       1          4.7160837917          6.8139485140          1.3447954898         -1.9529082672         -1.3070860153          1.5316897881
       2          3.6611577263          6.6883403387          0.5405145127          1.8528262878         -0.3129612930         -3.6273873419
       3          2.7796836739          5.5143323126          0.4498869233          0.0495738586         -0.9200874161          2.9278233131
       4          3.4031131926          4.2914745035         -0.2785725347          0.6485925583          1.9797035172         -0.8626346804
       5          4.6192316284          3.8934448690          0.1161241389         -0.1442715820          0.1861690414         -0.0946611381

       1          4.7128905001          6.8021496716          1.3499460521         -3.0303999313         -1.5627284454          2.1644520744
       2          3.6346163602          6.6823232088          0.5751418556          2.7489601875         -0.4948911911         -5.9447444025
       3          2.7650571661          5.4997567635          0.4604783407          0.2671660996         -1.4947365417          5.0620406854
       4          3.3939653149          4.2772841759         -0.2680957624          0.7106148651          3.0441758728         -1.2149624316
       5          4.6266804199          3.9027053051          0.0967385764         -0.3554800781          0.2536050995         -0.2109235915

       1          4.7133628025          6.7884488544          1.3502222059         -4.4866974945         -1.9309455536          3.2704058773
       2          3.6051916485          6.6750547199          0.6164658582          3.4903484833         -0.8812800751         -8.8678417789
       3          2.7470385990          5.4848509350          0.4649215896          1.3230990143         -1.6350650177          7.7278895534
       4          3.3852915678          4.2601202888         -0.2571026714          0.6750678024          4.0749888489         -2.1767714146
       5          4.6346294794          3.9119325490          0.0768500486         -0.6195205917          0.2195489998         -0.1587513984

       1          4.7207737255          6.7849283752          1.3382206137         -6.5572744904         -3.6497247559          5.1719137180
       2          3.5716064458          6.6693927832          0.6680248114          4.2495457893          0.0906831650        -13.8932886129
       3          2.7268093572          5.4738851128          0.4528764000          2.7571571663         -1.5252872375         12.3173999939
       4          3.3767310314          4.2381546440         -0.2446965349          0.5690314178          4.4066440125         -3.2972349317
       5          4.6423219948          3.9197981744          0.0546453872         -0.6578052185          0.4796743813         -0.4336127512

       1          4.7309437695          6.7979761925          1.3243181782         -6.8144305450         -5.8861075256          7.4773781769
       2          3.5365336890          6.6653600655          0.7403610390          5.0013890221          3.7855654602        -18.8829609575
