       4          3.3707390509          4.2116638336         -0.2228876557          1.2568508652          2.3470336182         -5.8053557052
       5          4.6502491217          3.9233131242          0.0330482642          0.9800216660          0.3249241798         -0.4957358326

       1          4.7487520409          6.8191629610          1.2985829961         -1.5360591370         -4.8026389938          7.7632961300
       2          3.5060967751          6.6383960371          0.8460017056          1.5618750549         10.4126371017        -13.3169943535
       3          2.7162109942          5.4885678606          0.3559894068         -2.7709057564         -3.2459393967         11.2823067645
       4          3.3639166436          4.1851008644         -0.1943289350          1.2547436195         -1.0460355896         -3.6459349675
       5          4.6559784517          3.9212947140          0.0068561490          1.8735517288         -1.6103860260         -2.2342510446

       1          4.7568200884          6.8444101877          1.2492258132          2.0741883865          3.2400877213         -6.9355868496
       2          3.4752950802          6.5821878042          0.9819049282         -4.2672198151         -2.1892957779         17.6854282074
       3          2.7282839203          5.5158074093          0.2818583882          1.6009202881          6.6954092865        -14.0819118145
       4          3.3539942265          4.1639907770         -0.1538448212         -0.6072735443         -4.9325229843          4.8881787704
       5          4.6577970533          3.9223053594         -0.0163894921          1.7553533371         -3.1926406364         -1.7469920872

       1          4.7453315783          6.8482224655          1.2122929049          0.0141782547          2.1644655151        -10.3216951462
       2          3.4582644510          6.5257744274          1.0681088641         -3.0943489731         -7.7655725861         20.1872640690
       3          2.7342690115          5.5337198677          0.2448361646          2.9935114975          9.5175677063        -16.3483354361
       4          3.3452557917          4.1560866861         -0.1237209326         -0.8825083359         -3.2600138657          6.3282674418
       5          4.6591704893          3.9407334161         -0.0315100848          1.5817893112         -1.1134839195         -0.2784848484

       1          4.7248237324          6.8481950569          1.1976953893          0.2452323761          1.8024569153         -7.7115107292
       2          3.4449782495          6.4819388189          1.1214683075         -1.7076504501         -7.0515810684         14.9335074951
       3          2.7379469476          5.5413090448          0.2298167022          1.2169475746          7.0947448380        -12.8029978427
       4          3.3383907080          4.1504150190         -0.1023214636         -0.3879920303         -1.7143809647          5.1273363741
       5          4.6585718088          3.9540015998         -0.0504223568          1.2509088150         -0.4827002113         -0.0364568323

       1          4.7035763721          6.8458335562          1.1957995646          0.1029721466          0.9884561752         -5.2346354000
       2          3.4316642160          6.4469329996          1.1582573509         -1.8918839584         -5.5072003891          9.0474509216
       3          2.7315064249          5.5403607006          0.2244313269          2.2879249039          5.0684006073         -7.6409731339
       4          3.3320101814          4.1443423748         -0.0856167370         -0.5426185730         -0.8029251984          3.3091629882
       5          4.6567355967          3.9654234734         -0.0701914191          0.6010966568          0.0083733582          0.0737808672

       1          4.6846329708          6.8429507952          1.1984524922          0.1923708099          0.5230951736         -3.3858077629
       2          3.4205211544          6.4177827568          1.1895727136         -1.4101455963         -3.6462431946          5.7007136135
       3          2.7236159635          5.5327508297          0.2336749202          1.7998634590          3.3617296967         -4.8128798285
       4          3.3272700367          4.1375276585         -0.0701873631         -0.3156633026         -0.6290415375          2.0099369128
       5          4.6544358978          3.9746845040         -0.0906608230          0.2351978271          0.1086040321          0.1157770162

       1          4.6668773069          6.8400838766          1.2031004393          0.4355069382          0.2295766098         -1.7333606899
       2          3.4108156595          6.3917150383          1.2175422535         -0.7266404770         -1.9773617004          2.8354534943
       3          2.7172645230          5.5249647694          0.2440252152          0.7800230293          1.6252693634         -2.4702847617
       4          3.3237798939          4.1307961683         -0.0555192525         -0.0938061249         -0.3005316727          0.7165475307
       5          4.6519898157          3.9834562206         -0.1110192885          0.2029157120          0.0632206268          0.1233115421

       1          4.6486398420          6.8371377068          1.2090509109          1.1349420334          0.1459067566          0.0599109497
       2          3.4011167054          6.3677717991          1.2437985828         -0.1177945824         -0.1676009125          0.2739827923
       3          2.7122857103          5.5171997490          0.2553352631         -0.6221896652          0.4273489929         -0.5753369266
       4          3.3218661733          4.1254000797         -0.0397536332         -1.8535267326         -1.0996202728         -0.4243331951
       5          4.6476580515          3.9906311584         -0.1318248359          2.0691514908          0.3368583519          0.1501641482

