       1          0.0101267517
       2          0.0095277519
       3          0.0093757840
       4          0.0101072901
       5          0.0126127220
       6          0.0189239973
       7          0.0296750916
       8          0.0389495161
       9          0.0351877064
      10          0.0269503199
      11          0.0216088353
      12          0.0192024799
      13          0.0184269856
      14          0.0184949990

       1          0.0425643560
       2          0.0446271338
       3          0.0485457392
       4          0.0546876576
       5          0.0647849437
       6          0.0813422733
       7          0.1033125513
       8          0.1163156548
       9          0.0996082371
      10          0.0750698348
      11          0.0577015388
      12          0.0479405551
      13          0.0427555065
      14          0.0403343907

       1          0.0186305452
       2          0.0185487687
       3          0.0189928257
       4          0.0205937960
       5          0.0245981058
       6          0.0332660958
       7          0.0460098190
       8          0.0523137645
       9          0.0381677002
      10          0.0217863074
      11          0.0129936057
      12          0.0114368123
      13          0.0113643448
      14          0.0115530241

       1          0.0201740561
       2          0.0208333950
       3          0.0219062088
       4          0.0236399995
       5          0.0265115834
       6          0.0308192611
       7          0.0357809992
       8          0.0371810166
       9          0.0314021229
      10          0.0248401050
      11          0.0207517961
      12          0.0187978900
      13          0.0178435065
      14          0.0175546341

       1          0.0215242431
       2          0.0217549355
       3          0.0222505946
       4          0.0230226882
       5          0.0239561525
       6          0.0247602454
       7          0.0249272477
       8          0.0239526029
       9          0.0233426618
      10          0.0229490998
      11          0.0227173241
      12          0.0225472416
      13          0.0223235807
      14          0.0222984441

