       1          4.7236425657          6.8363967743          1.3301135960          0.8491657272         -0.8619257080          0.9028959625
       2          3.7094149842          6.6980731649          0.4799434709         -0.3797157738          0.9416649399         -0.6384291047
       3          2.8078137655          5.5411821213          0.4291208163         -0.5373344742         -0.0297787231          0.3295163500
       4          3.4210811853          4.3171747932         -0.2955470072         -0.7334146591         -0.5159067566         -1.4786072329
       5          4.6013234453          3.8731285920          0.1510450157          1.2621453201          0.2294920143          0.6975156629

       1          4.7235683079          6.8271502180          1.3354055510         -0.6958921234         -2.3458819900          1.8375509567
       2          3.6853640089          6.6928950329          0.5132573572          1.1565089035          2.1500328827         -4.0001428199
       3          2.7934002624          5.5297869806          0.4328270578         -0.8891376442         -1.2791193710          2.9903578384
       4          3.4114197459          4.3023166246         -0.2868378713          0.4008459221          0.6154246414         -1.3853712535
       5          4.6107368727          3.8829278550          0.1345162705          0.4721726730          0.5271550148          0.3890705258

       1          4.7235771532          6.8190322962          1.3389286218         -1.5920467941         -3.6454038193          3.3964217690
       2          3.6607204924          6.6868805552          0.5488691509          2.0634923630          4.1158551529         -7.8489491230
       3          2.7797236667          5.5182584801          0.4352981076         -1.3918333321         -2.4648199280          6.2296076241
       4          3.4022285962          4.2870393209         -0.2762908880          0.5994962105          1.1565209457         -2.4886880115
       5          4.6189178123          3.8920038471          0.1167093629          0.6791123474          0.5821471222          0.4972629017

       1          4.7250842619          6.8108984327          1.3395367382         -2.2464381058         -5.1083672684          4.7147381573
       2          3.6344687166          6.6809740362          0.5881125909          2.7087166214          6.0921362167        -11.5170090910
       3          2.7657032228          5.5071701031          0.4359225851         -1.8651772484         -3.5038969269          9.7612851297
       4          3.3933795362          4.2711636992         -0.2646708950          0.8281361519          1.5384991501         -3.8482950400
       5          4.6266135139          3.9008433466          0.0980012587          0.8590139465          0.7203465958          0.6833587160

       1          4.7280181475          6.8038039703          1.3374118698         -2.6095525314         -6.4018296631          6.5153697643
       2          3.6069165645          6.6738940916          0.6325244112          3.1455644646          8.1970916061        -15.3121887985
       3          2.7511062899          5.4969133511          0.4319545378         -2.4598101364         -4.3847489410         13.0411378089
       4          3.3853798838          4.2538200970         -0.2518747456          1.0319837662          1.6607969696         -5.2015455776
       5          4.6346242895          3.9099034505          0.0785759605          1.3480895126          0.8523504890          0.7857604950

       1          4.7327786083          6.8007189693          1.3308968430         -2.4954916779         -7.6242306549          8.5283429565
       2          3.5773547482          6.6651313906          0.6851764792          3.1815482491         10.9092905716        -18.8607207796
       3          2.7365238395          5.4885053911          0.4210429640         -3.2240605263         -5.0909088791         16.3675639816
       4          3.3773969731          4.2346985292         -0.2367700764          0.9787731331          0.9285292435         -6.5935763643
       5          4.6418049383          3.9173250709          0.0569707977          1.9642383163          0.7556708580          0.4878977140

       1          4.7389590139          6.8048362703          1.3189875619         -1.1237860611         -8.5631296677         10.0797619411
       2          3.5446769171          6.6526037960          0.7526381434          2.2509170761         14.6771960052        -20.3964565798
