       1          0.0106540652
       2          0.0088494498
       3          0.0082946318
       4          0.0079658111
       5          0.0086385643
       6          0.0140349761
       7          0.0280444061
       8          0.0500163907
       9          0.0344935021
      10          0.0227175114
      11          0.0191804138
      12          0.0181252526
      13          0.0177450094
      14          0.0186762281

       1          0.0414134940
       2          0.0437227252
       3          0.0475824577
       4          0.0527414115
       5          0.0610157863
       6          0.0759990619
       7          0.1039813225
       8          0.1421306278
       9          0.0997382416
      10          0.0685852025
      11          0.0534530608
      12          0.0458039638
      13          0.0415560298
      14          0.0390673408

       1          0.0187439198
       2          0.0180571781
       3          0.0178861657
       4          0.0182761268
       5          0.0200600123
       6          0.0271871168
       7          0.0456444881
       8          0.0712092015
       9          0.0361993547
      10          0.0137825476
      11          0.0056233783
      12          0.0088162168
      13          0.0107454835
      14          0.0116893177

       1          0.0197473450
       2          0.0207150210
       3          0.0215723311
       4          0.0229899199
       5          0.0256420016
       6          0.0296048128
       7          0.0369881588
       8          0.0430311079
       9          0.0305082072
      10          0.0230096995
      11          0.0195832484
      12          0.0185066038
      13          0.0174038896
      14          0.0174716861

       1          0.0213971397
       2          0.0215960035
       3          0.0220760897
       4          0.0228823124
       5          0.0239462988
       6          0.0248950127
       7          0.0259808171
       8          0.0226816451
       9          0.0229914220
      10          0.0228083947
      11          0.0226399712
      12          0.0226789374
      13          0.0220671893
      14          0.0223315492

