1 53.239199713456109
2 26.411996165105066
3 15.121086443935459
4 10.567781811215180
5 8.8196482701256347
6 7.9014743482202370
7 6.9921724828055902
8 6.4362488253268575
9 6.0062758372597758
10 5.7416628602357500
