       1          0.0188592680
       2          0.0183681424
       3          0.0191063833
       4          0.0199874358
       5          0.0217554548
       6          0.0291945319
       7          0.0430317028
       8          0.0611041967
       9          0.0475118299
      10          0.0335650530
      11          0.0325821073
      12          0.0287502580
      13          0.0267356402
      14          0.0257852265

       1          0.0404432826
       2          0.0429485015
       3          0.0477680684
       4          0.0553533328
       5          0.0638324097
       6          0.0801739171
       7          0.1060303033
       8          0.1398872015
       9          0.1046938179
      10          0.0745046889
      11          0.0583320511
      12          0.0501732440
      13          0.0433965007
      14          0.0398059472

       1          0.0276754203
       2          0.0292306721
       3          0.0312116944
       4          0.0323582666
       5          0.0330870794
       6          0.0431286100
       7          0.0620444700
       8          0.0875482485
       9          0.0575429079
      10          0.0349632000
      11          0.0260008709
      12          0.0302060599
      13          0.0283831274
      14          0.0282792617

       1          0.0169830222
       2          0.0183529362
       3          0.0202786137
       4          0.0229435452
       5          0.0265364268
       6          0.0320561003
       7          0.0414736172
       8          0.0484282448
       9          0.0360241208
      10          0.0269082750
      11          0.0205988396
      12          0.0185375455
      13          0.0168539059
      14          0.0159626095

       1          0.0231709749
       2          0.0233295648
       3          0.0237829572
       4          0.0245374896
       5          0.0257492797
       6          0.0272357531
       7          0.0286957794
       8          0.0262448187
       9          0.0266320311
      10          0.0255410029
      11          0.0247094550
      12          0.0238156817
      13          0.0233905327
      14          0.0230566935

